date	city_id	city_name	is_weekend	is_holiday	holiday_type	month	day_of_week	temp_mean	wind_speed	snow_flag	dewpoint_temperature
2021-06-07	3004	Synthetic-3-4	0	0	none	6	0	22.267	2.785	0	12.487
2021-06-08	3001	Synthetic-3-1	0	0	none	6	1	19.111	1.802	0	10.877
2021-06-08	3002	Synthetic-3-2	0	0	none	6	1	20.111	2.278	0	11.377
2021-06-08	3003	Synthetic-3-3	0	0	none	6	1	21.111	2.502	0	11.877
2021-06-08	3004	Synthetic-3-4	0	0	none	6	1	22.111	2.774	0	12.377
2021-06-09	3001	Synthetic-3-1	0	0	none	6	2	18.953	1.839	0	10.767
2021-06-09	3002	Synthetic-3-2	0	0	none	6	2	19.953	2.296	0	11.267
2021-06-09	3003	Synthetic-3-3	0	0	none	6	2	20.953	2.289	0	11.767
2021-06-09	3004	Synthetic-3-4	0	0	none	6	2	21.953	2.618	0	12.267
2021-06-10	3001	Synthetic-3-1	0	0	none	6	3	18.795	2.005	0	10.656
2021-06-10	3002	Synthetic-3-2	0	0	none	6	3	19.795	2.286	0	11.156
2021-06-10	3003	Synthetic-3-3	0	0	none	6	3	20.795	2.47	0	11.656
2021-06-10	3004	Synthetic-3-4	0	0	none	6	3	21.795	2.547	0	12.156
2021-06-11	3001	Synthetic-3-1	0	0	none	6	4	18.635	2.121	0	10.544
2021-06-11	3002	Synthetic-3-2	0	0	none	6	4	19.635	2.382	0	11.044
2021-06-11	3003	Synthetic-3-3	0	0	none	6	4	20.635	2.53	0	11.544
2021-06-11	3004	Synthetic-3-4	0	0	none	6	4	21.635	2.759	0	12.044
2021-06-12	3001	Synthetic-3-1	1	0	none	6	5	18.474	2.073	0	10.432
2021-06-12	3002	Synthetic-3-2	1	0	none	6	5	19.474	2.029	0	10.932
2021-06-12	3003	Synthetic-3-3	1	0	none	6	5	20.474	2.588	0	11.432
2021-06-12	3004	Synthetic-3-4	1	0	none	6	5	21.474	2.53	0	11.932
2021-06-13	3001	Synthetic-3-1	1	0	none	6	6	18.312	2.026	0	10.319
2021-06-13	3002	Synthetic-3-2	1	0	none	6	6	19.312	2.041	0	10.819
2021-06-13	3003	Synthetic-3-3	1	0	none	6	6	20.312	2.589	0	11.319
2021-06-13	3004	Synthetic-3-4	1	0	none	6	6	21.312	2.773	0	11.819
2021-06-14	3001	Synthetic-3-1	0	0	none	6	0	18.149	2.124	0	10.205
2021-06-14	3002	Synthetic-3-2	0	0	none	6	0	19.149	2.346	0	10.705
2021-06-14	3003	Synthetic-3-3	0	0	none	6	0	20.149	2.291	0	11.205
2021-06-14	3004	Synthetic-3-4	0	0	none	6	0	21.149	2.554	0	11.705
2021-06-15	3001	Synthetic-3-1	0	0	none	6	1	17.986	1.88	0	10.09
2021-06-15	3002	Synthetic-3-2	0	0	none	6	1	18.986	2.306	0	10.59
2021-06-15	3003	Synthetic-3-3	0	0	none	6	1	19.986	2.532	0	11.09
2021-06-15	3004	Synthetic-3-4	0	0	none	6	1	20.986	2.65	0	11.59
2021-06-16	3001	Synthetic-3-1	0	0	none	6	2	17.821	2.137	0	9.975
2021-06-16	3002	Synthetic-3-2	0	0	none	6	2	18.821	2.367	0	10.475
2021-06-16	3003	Synthetic-3-3	0	0	none	6	2	19.821	2.512	0	10.975
2021-06-16	3004	Synthetic-3-4	0	0	none	6	2	20.821	2.786	0	11.475
2021-06-17	3001	Synthetic-3-1	0	0	none	6	3	17.656	1.848	0	9.859
2021-06-17	3002	Synthetic-3-2	0	0	none	6	3	18.656	2.282	0	10.359
2021-06-17	3003	Synthetic-3-3	0	0	none	6	3	19.656	2.39	0	10.859
2021-06-17	3004	Synthetic-3-4	0	0	none	6	3	20.656	2.49	0	11.359
2021-06-18	3001	Synthetic-3-1	0	0	none	6	4	17.489	1.911	0	9.743
2021-06-18	3002	Synthetic-3-2	0	0	none	6	4	18.489	2.2	0	10.243
2021-06-18	3003	Synthetic-3-3	0	0	none	6	4	19.489	2.553	0	10.743
2021-06-18	3004	Synthetic-3-4	0	0	none	6	4	20.489	2.653	0	11.243
2021-06-19	3001	Synthetic-3-1	1	0	none	6	5	17.322	2.156	0	9.626
2021-06-19	3002	Synthetic-3-2	1	0	none	6	5	18.322	2.231	0	10.126
2021-06-19	3003	Synthetic-3-3	1	0	none	6	5	19.322	2.576	0	10.626
2021-06-19	3004	Synthetic-3-4	1	0	none	6	5	20.322	2.456	0	11.126
2021-06-20	3001	Synthetic-3-1	1	0	none	6	6	17.155	1.875	0	9.508
2021-06-20	3002	Synthetic-3-2	1	0	none	6	6	18.155	2.299	0	10.008
2021-06-20	3003	Synthetic-3-3	1	0	none	6	6	19.155	2.454	0	10.508
2021-06-20	3004	Synthetic-3-4	1	0	none	6	6	20.155	2.581	0	11.008
2021-06-21	3001	Synthetic-3-1	0	0	none	6	0	16.986	1.842	0	9.391
2021-06-21	3002	Synthetic-3-2	0	0	none	6	0	17.986	2.313	0	9.891
2021-06-21	3003	Synthetic-3-3	0	0	none	6	0	18.986	2.581	0	10.391
2021-06-21	3004	Synthetic-3-4	0	0	none	6	0	19.986	2.6	0	10.891
2021-06-22	3001	Synthetic-3-1	0	0	none	6	1	16.818	2.199	0	9.272
2021-06-22	3002	Synthetic-3-2	0	0	none	6	1	17.818	2.145	0	9.772
2021-06-22	3003	Synthetic-3-3	0	0	none	6	1	18.818	2.287	0	10.272
2021-06-22	3004	Synthetic-3-4	0	0	none	6	1	19.818	2.653	0	10.772
2021-06-23	3001	Synthetic-3-1	0	0	none	6	2	16.648	2.015	0	9.154
2021-06-23	3002	Synthetic-3-2	0	0	none	6	2	17.648	2.033	0	9.654
2021-06-23	3003	Synthetic-3-3	0	0	none	6	2	18.648	2.541	0	10.154
2021-06-23	3004	Synthetic-3-4	0	0	none	6	2	19.648	2.8	0	10.654
2021-06-24	3001	Synthetic-3-1	0	0	none	6	3	16.478	1.983	0	9.035
2021-06-24	3002	Synthetic-3-2	0	0	none	6	3	17.478	2.178	0	9.535
2021-06-24	3003	Synthetic-3-3	0	0	none	6	3	18.478	2.373	0	10.035
2021-06-24	3004	Synthetic-3-4	0	0	none	6	3	19.478	2.55	0	10.535
2021-06-25	3001	Synthetic-3-1	0	0	none	6	4	16.308	1.985	0	8.916
2021-06-25	3002	Synthetic-3-2	0	0	none	6	4	17.308	2.114	0	9.416
2021-06-25	3003	Synthetic-3-3	0	0	none	6	4	18.308	2.21	0	9.916
2021-06-25	3004	Synthetic-3-4	0	0	none	6	4	19.308	2.485	0	10.416
2021-06-26	3001	Synthetic-3-1	1	0	none	6	5	16.137	1.97	0	8.796
2021-06-26	3002	Synthetic-3-2	1	0	none	6	5	17.137	2.255	0	9.296
2021-06-26	3003	Synthetic-3-3	1	0	none	6	5	18.137	2.553	0	9.796
2021-06-26	3004	Synthetic-3-4	1	0	none	6	5	19.137	2.498	0	10.296
2021-06-27	3001	Synthetic-3-1	1	0	none	6	6	15.966	2.174	0	8.676
2021-06-27	3002	Synthetic-3-2	1	0	none	6	6	16.966	2.107	0	9.176
2021-06-27	3003	Synthetic-3-3	1	0	none	6	6	17.966	2.575	0	9.676
2021-06-27	3004	Synthetic-3-4	1	0	none	6	6	18.966	2.531	0	10.176
2021-06-28	3001	Synthetic-3-1	0	0	none	6	0	15.795	2.173	0	8.556
2021-06-28	3002	Synthetic-3-2	0	0	none	6	0	16.795	2.138	0	9.056
2021-06-28	3003	Synthetic-3-3	0	0	none	6	0	17.795	2.365	0	9.556
2021-06-28	3004	Synthetic-3-4	0	0	none	6	0	18.795	2.401	0	10.056
2021-06-29	3001	Synthetic-3-1	0	0	none	6	1	15.623	1.893	0	8.436
2021-06-29	3002	Synthetic-3-2	0	0	none	6	1	16.623	2.076	0	8.936
2021-06-29	3003	Synthetic-3-3	0	0	none	6	1	17.623	2.462	0	9.436
2021-06-29	3004	Synthetic-3-4	0	0	none	6	1	18.623	2.654	0	9.936
